,aq,cr,cv,dt,hv,lv,ncv,ov,rf
3159,177460,0.4366812,100,20060619,23000.0,22250.0,23000,22900.0,2
3160,398578,3.3860045,750,20060616,23350.0,22550.0,22900,22700.0,2
3161,462430,-3.6956521,-850,20060615,23450.0,21800.0,22150,23450.0,5
3162,428306,-1.9189765,-450,20060614,23850.0,22850.0,23000,23700.0,5
3163,249945,-1.0548523,-250,20060613,24000.0,23100.0,23450,23250.0,5
3164,338640,4.6357615,1050,20060612,23700.0,22500.0,23700,22850.0,2
3165,281219,-0.6578947,-150,20060609,23800.0,21850.0,22650,22750.0,5
3166,293751,2.2421524,500,20060608,22950.0,21600.0,22800,22200.0,2
3167,266411,-1.9780219,-450,20060607,22400.0,21600.0,22300,21650.0,5
3168,208994,-4.0084388,-950,20060605,24000.0,22600.0,22750,23950.0,5
3169,175160,2.1551724,500,20060602,24000.0,23000.0,23700,23900.0,2
3170,544831,-4.1322314,-1000,20060601,24900.0,23200.0,23200,23500.0,5
3171,699883,3.8626609,900,20060530,24200.0,23350.0,24200,23600.0,2
3172,386121,2.6431718,600,20060529,23600.0,22250.0,23300,22700.0,2
3173,515999,7.8384798,1650,20060526,22700.0,21250.0,22700,21300.0,2
3174,433678,-2.7713625,-600,20060525,22000.0,20250.0,21050,22000.0,5
3175,719162,0.6976744,150,20060524,21850.0,21100.0,21650,21500.0,2
3176,460857,-2.2727272,-500,20060523,22200.0,20950.0,21500,21750.0,5
3177,282893,-6.9767441,-1650,20060522,23850.0,22000.0,22000,23650.0,5
3178,241522,0.6382978,150,20060519,23900.0,22500.0,23650,23600.0,2
3179,465940,-6.5606361,-1650,20060518,24350.0,23500.0,23500,23500.0,5
3180,756315,0.6,150,20060517,25400.0,23700.0,25150,24500.0,2
3181,802374,-0.3984063,-100,20060516,25300.0,22300.0,25000,25200.0,5
3182,402009,-5.2830188,-1400,20060515,26400.0,24550.0,25100,26150.0,5
3183,323771,0.5692599,150,20060512,26700.0,25750.0,26500,25800.0,2
3184,384318,3.7401574,950,20060511,26600.0,25150.0,26350,25150.0,2
3185,353721,0.5940594,150,20060510,25750.0,24800.0,25400,25550.0,2
3186,600787,1.0,250,20060509,26000.0,25050.0,25250,25300.0,2
3187,734634,-3.2882011,-850,20060508,26000.0,24700.0,25000,26000.0,5
3188,702305,-0.1930501,-50,20060504,26800.0,25500.0,25850,26150.0,5
3189,837375,3.6,900,20060503,26350.0,24850.0,25900,25000.0,2
3190,440646,5.9322033,1400,20060502,25000.0,23400.0,25000,23600.0,2
3191,273621,-4.4534412,-1100,20060428,24800.0,23600.0,23600,24800.0,5
3192,321663,2.9166666,700,20060427,24750.0,24050.0,24700,24100.0,2
3193,274937,2.5641025,600,20060426,24050.0,23200.0,24000,23200.0,2
3194,272985,-2.5,-600,20060425,24500.0,23350.0,23400,23800.0,5
3195,398184,1.0526315,250,20060424,24700.0,23150.0,24000,23600.0,2
3196,233854,0.0,0,20060421,23900.0,23350.0,23750,23750.0,3
3197,486205,-1.4522821,-350,20060420,24000.0,23100.0,23750,24000.0,5
3198,826440,5.0108932,1150,20060419,24700.0,23500.0,24100,23600.0,2
3199,310753,3.6117381,800,20060418,23050.0,22050.0,22950,22150.0,2
3200,264265,-0.8948545,-200,20060417,22600.0,21900.0,22150,22400.0,5
3201,329827,1.590909,350,20060414,22650.0,21650.0,22350,22100.0,2
3202,263461,0.9174311,200,20060413,22100.0,21350.0,22000,21900.0,2
3203,250455,3.3175355,700,20060412,21800.0,20700.0,21800,21100.0,2
3204,260107,-1.1709601,-250,20060411,21350.0,20550.0,21100,21200.0,5
3205,306225,0.7075471,150,20060410,21450.0,20650.0,21350,20800.0,2
3206,292641,1.4354066,300,20060407,21200.0,20400.0,21200,21000.0,2
3207,407235,1.2106537,250,20060406,21200.0,20500.0,20900,20750.0,2
3208,517013,1.2254901,250,20060405,21350.0,20450.0,20650,20950.0,2
3209,853532,5.4263565,1050,20060404,20450.0,19400.0,20400,19650.0,2
3210,568862,2.9255319,550,20060403,19400.0,18850.0,19350,19050.0,2
3211,358167,0.0,0,20060331,19150.0,18700.0,18800,18700.0,3
3212,386950,1.0752688,200,20060330,18950.0,18400.0,18800,18550.0,2
3213,501233,-2.1052631,-400,20060329,18800.0,18500.0,18600,18500.0,5
3214,131449,0.0,0,20060328,19200.0,18800.0,19000,18800.0,3
3215,317630,-0.5235602,-100,20060327,19350.0,18900.0,19000,18900.0,5
3216,443257,-3.2911392,-650,20060324,19650.0,18600.0,19100,19300.0,5
3217,438110,0.0,0,20060323,20100.0,19150.0,19750,19950.0,3
3218,202090,-0.2525252,-50,20060322,19750.0,19300.0,19750,19700.0,5
3219,245762,-1.4925373,-300,20060321,20400.0,19800.0,19800,20000.0,5
3220,324296,0.5,100,20060320,20250.0,19700.0,20100,20050.0,2
3221,320312,-0.2493765,-50,20060317,20100.0,19500.0,20000,19950.0,5
3222,419822,-1.7156862,-350,20060316,20650.0,20000.0,20050,20550.0,5
3223,493318,4.8843187,950,20060315,20500.0,19700.0,20400,19850.0,2
3224,284020,-2.2613065,-450,20060314,20200.0,19000.0,19450,20100.0,5
3225,279111,3.916449,750,20060313,19900.0,19150.0,19900,19150.0,2
3226,211150,-1.5424164,-300,20060310,19900.0,19050.0,19150,19200.0,5
3227,193910,2.368421,450,20060309,19700.0,18850.0,19450,18850.0,2
3228,249585,-2.3136246,-450,20060308,19650.0,18850.0,19000,19050.0,5
3229,452460,-4.6568627,-950,20060307,20400.0,18950.0,19450,20000.0,5
3230,387652,3.5532994,700,20060306,20400.0,19800.0,20400,19950.0,2
3231,296406,-1.7456359,-350,20060303,20300.0,19550.0,19700,20250.0,5
3232,1140690,4.9738219,950,20060302,20450.0,19350.0,20050,19450.0,2
3233,633123,3.8043478,700,20060228,19100.0,18500.0,19100,18600.0,2
3234,449201,2.2222222,400,20060227,18700.0,18000.0,18400,18100.0,2
3235,311724,-1.6393442,-300,20060224,18350.0,17800.0,18000,18300.0,5
3236,540680,1.6666666,300,20060223,18450.0,17450.0,18300,18200.0,2
3237,305770,-0.8264462,-150,20060222,18650.0,17950.0,18000,18150.0,5
3238,189381,-2.1563342,-400,20060221,18800.0,18100.0,18150,18800.0,5
3239,339483,1.9230769,350,20060220,18800.0,18000.0,18550,18100.0,2
3240,328055,4.0,700,20060217,18200.0,17350.0,18200,17650.0,2
3241,453427,2.9411764,500,20060216,17500.0,16900.0,17500,17000.0,2
3242,452063,-0.5847953,-100,20060215,17600.0,17000.0,17000,17500.0,5
3243,707524,3.0120481,500,20060214,17250.0,16500.0,17100,16500.0,2
3244,435758,-3.7681159,-650,20060213,17550.0,16600.0,16600,17200.0,5
3245,411215,4.5454545,750,20060210,17250.0,16250.0,17250,16750.0,2
3246,506088,4.4303797,700,20060209,16500.0,15700.0,16500,16100.0,2
3247,276280,-3.6585365,-600,20060208,16700.0,15800.0,15800,16100.0,5
3248,436756,-1.5015015,-250,20060207,17000.0,16250.0,16400,16750.0,5
3249,895716,1.8348623,300,20060206,16850.0,15650.0,16650,16050.0,2
3250,1124074,-11.6216216,-2150,20060203,18100.0,16300.0,16350,18100.0,5
3251,603075,-3.8961038,-750,20060202,19950.0,18300.0,18500,19950.0,5
3252,413811,-5.1724137,-1050,20060201,20500.0,19000.0,19250,20100.0,5
3253,322545,-0.2457002,-50,20060131,20850.0,20050.0,20300,20500.0,5
3254,266860,4.3589743,850,20060127,20400.0,19300.0,20350,19700.0,2
3255,471114,3.1746031,600,20060126,20200.0,19400.0,19500,19400.0,2
3256,528451,2.7173913,500,20060125,19600.0,18100.0,18900,18500.0,2
3257,704124,1.3774104,250,20060124,18650.0,17200.0,18400,18150.0,2
3258,406001,-5.46875,-1050,20060123,19300.0,17600.0,18150,18200.0,5
3259,447955,-2.7848101,-550,20060120,19900.0,17900.0,19200,19450.0,5
3260,503870,3.9473684,750,20060119,19800.0,18600.0,19750,19000.0,2
3261,777027,-5.0,-1000,20060118,20000.0,18200.0,19000,19850.0,5
3262,772299,-5.8823529,-1250,20060117,21850.0,20000.0,20000,21400.0,5
3263,733795,0.235849,50,20060116,21450.0,20900.0,21250,21200.0,2
3264,462957,0.0,0,20060113,21250.0,20550.0,21200,20600.0,3
3265,668421,-0.9345794,-200,20060112,21800.0,20600.0,21200,20850.0,5
3266,934083,-0.4651162,-100,20060111,21400.0,20150.0,21400,20800.0,5
3267,1097738,-4.0178571,-900,20060110,22300.0,20300.0,21500,22000.0,5
3268,460278,-3.6559139,-850,20060109,23550.0,22400.0,22400,23000.0,5
3269,504420,4.7297297,1050,20060106,23250.0,21650.0,23250,22500.0,2
3270,602616,-0.8928571,-200,20060105,22550.0,21300.0,22200,22200.0,5
3271,2062967,8.2125603,1700,20060104,23500.0,21350.0,22400,21400.0,2
3272,858322,-1.4285714,-300,20060103,21050.0,20150.0,20700,20750.0,5
3273,1524721,2.6894865,550,20060102,21550.0,20250.0,21000,21000.0,2
3274,2033659,4.3367346,850,20051229,20600.0,19800.0,20450,19800.0,2
3275,473443,1.5544041,300,20051228,19700.0,18950.0,19600,19050.0,2
3276,384805,-0.2583979,-50,20051227,19800.0,18900.0,19300,19100.0,5
3277,280827,1.0443864,200,20051226,19550.0,18750.0,19350,19000.0,2
3278,286115,-1.5424164,-300,20051223,19650.0,19100.0,19150,19450.0,5
3279,863955,-1.7676767,-350,20051222,20550.0,19100.0,19450,19800.0,5
3280,722160,1.7994858,350,20051221,19800.0,19250.0,19800,19700.0,2
3281,1085323,0.2577319,50,20051220,19850.0,19050.0,19450,19050.0,2
3282,1041010,2.9177718,550,20051219,19650.0,18900.0,19400,19100.0,2
3283,423832,-4.7979797,-950,20051216,19450.0,18800.0,18850,19100.0,5
3284,434165,-2.9411764,-600,20051215,20400.0,19700.0,19800,20100.0,5
3285,725910,-0.729927,-150,20051214,20850.0,19750.0,20400,20600.0,5
3286,1502023,3.2663316,650,20051213,21200.0,19900.0,20550,20000.0,2
3287,616631,-1.2406947,-250,20051212,20600.0,19650.0,19900,20000.0,5
3288,1002781,6.3324538,1200,20051209,20250.0,18900.0,20150,18950.0,2
3289,526110,3.5519125,650,20051208,19000.0,18100.0,18950,18200.0,2
3290,492430,2.8089887,500,20051207,18700.0,17800.0,18300,18000.0,2
3291,228610,-1.9283746,-350,20051206,18150.0,17700.0,17800,18000.0,5
3292,397778,-0.5479452,-100,20051205,18300.0,17400.0,18150,18250.0,5
3293,428524,-0.273224,-50,20051202,18650.0,18100.0,18250,18600.0,5
3294,631297,3.0985915,550,20051201,18750.0,17500.0,18300,17500.0,2
3295,678745,0.8522727,150,20051130,18250.0,17600.0,17750,17600.0,2
3296,726640,-3.8251366,-700,20051129,18350.0,17550.0,17600,17850.0,5
3297,757480,-3.6842105,-700,20051128,19450.0,17700.0,18300,19400.0,5
3298,1367565,0.0,0,20051125,21000.0,18500.0,19000,19000.0,3
3299,1031461,-1.8087855,-350,20051124,19800.0,18350.0,19000,19150.0,5
3300,996086,13.8235294,2350,20051123,19500.0,17200.0,19350,17200.0,2
3301,668620,0.0,0,20051122,17400.0,16800.0,17000,17200.0,3
3302,475567,2.4096385,400,20051121,17500.0,16250.0,17000,16700.0,2
3303,649810,2.4691358,400,20051118,16750.0,16150.0,16600,16550.0,2
3304,571883,9.090909,1350,20051117,16200.0,14900.0,16200,14900.0,2
3305,330580,-2.3026315,-350,20051116,15250.0,14650.0,14850,15000.0,5
3306,294110,-1.9354838,-300,20051115,15500.0,14800.0,15200,15200.0,5
3307,134300,-1.5873015,-250,20051114,15900.0,15450.0,15500,15900.0,5
3308,183920,0.6389776,100,20051111,15850.0,15450.0,15750,15750.0,2
3309,315530,1.6233766,250,20051110,15800.0,15250.0,15650,15250.0,2
3310,223840,-0.6451612,-100,20051109,15650.0,15150.0,15400,15300.0,5
3311,416810,2.6490066,400,20051108,15500.0,14650.0,15500,15350.0,2
3312,253290,2.3728813,350,20051107,15150.0,14500.0,15100,15100.0,2
3313,447316,3.8732394,550,20051104,14800.0,14450.0,14750,14600.0,2
3314,754716,0.0,0,20051103,14400.0,13600.0,14200,14400.0,3
3315,537824,0.0,0,20051102,14300.0,13950.0,14200,14150.0,3
3316,1173299,8.8122605,1150,20051101,14200.0,13000.0,14200,13000.0,2
3317,628491,6.9672131,850,20051031,13100.0,12400.0,13050,12500.0,2
3318,411761,-5.7915057,-750,20051028,12700.0,12200.0,12200,12600.0,5
3319,630770,-4.074074,-550,20051027,13300.0,12900.0,12950,13250.0,5
3320,629670,-0.3690036,-50,20051026,13600.0,13100.0,13500,13550.0,5
3321,404520,-1.4545454,-200,20051025,14000.0,13400.0,13550,13950.0,5
3322,434485,-0.3623188,-50,20051024,13850.0,13350.0,13750,13650.0,5
3323,425196,5.3435114,700,20051021,13800.0,12700.0,13800,12700.0,2
3324,616515,0.7692307,100,20051020,13450.0,12650.0,13100,13300.0,2
3325,712320,0.7751937,100,20051019,13100.0,12500.0,13000,12550.0,2
3326,690435,1.5748031,200,20051018,13200.0,12650.0,12900,12750.0,2
3327,523188,-3.7878787,-500,20051017,13350.0,12600.0,12700,13250.0,5
3328,802557,-5.7142857,-800,20051014,14150.0,12900.0,13200,14100.0,5
3329,585225,-3.1141868,-450,20051013,14600.0,13650.0,14000,14350.0,5
3330,337010,-3.6666666,-550,20051012,15150.0,14450.0,14450,15100.0,5
3331,652621,-1.9607843,-300,20051011,15200.0,14800.0,15000,14950.0,5
3332,529938,4.43686,650,20051010,15350.0,14400.0,15300,14400.0,2
3333,688435,-4.8701298,-750,20051007,15400.0,14650.0,14650,15200.0,5
3334,300465,-1.2820512,-200,20051006,15750.0,14850.0,15400,15150.0,5
3335,838415,1.9607843,300,20051005,15950.0,14900.0,15600,15150.0,2
3336,658515,0.990099,150,20051004,15300.0,14700.0,15300,15050.0,2
3337,678256,-3.5031847,-550,20050930,15900.0,15000.0,15150,15900.0,5
3338,633872,-5.9880239,-1000,20050929,16850.0,15400.0,15700,16800.0,5
3339,851980,6.3694267,1000,20050928,16900.0,15450.0,16700,15450.0,2
3340,711999,10.5633802,1500,20050927,15700.0,14250.0,15700,14500.0,2
3341,1151310,9.2307692,1200,20050926,14650.0,13150.0,14200,13200.0,2
3342,416794,-1.8867924,-250,20050923,13200.0,12750.0,13000,13050.0,5
3343,800737,4.743083,600,20050922,13300.0,12550.0,13250,12650.0,2
3344,994820,5.4166666,650,20050921,12800.0,11950.0,12650,12000.0,2
3345,1122800,0.41841,50,20050920,12250.0,11900.0,12000,12100.0,2
3346,1057131,-3.6290322,-450,20050916,12250.0,11700.0,11950,12200.0,5
3347,721253,-2.745098,-350,20050915,12950.0,12000.0,12400,12600.0,5
3348,738075,2.0,250,20050914,12850.0,12350.0,12750,12400.0,2
3349,396980,-2.7237354,-350,20050913,12850.0,12300.0,12500,12800.0,5
3350,486453,-2.2813688,-300,20050912,13300.0,12800.0,12850,13150.0,5
3351,1044377,6.048387,750,20050909,13150.0,12300.0,13150,12300.0,2
3352,543810,-1.1952191,-150,20050908,12700.0,12100.0,12400,12500.0,5
3353,592042,5.0209205,600,20050907,12650.0,12000.0,12550,12200.0,2
3354,1012326,0.420168,50,20050906,12250.0,11600.0,11950,11950.0,2
3355,561500,-2.4590163,-300,20050905,12300.0,11650.0,11900,12200.0,5
3356,1152077,-1.6129032,-200,20050902,12750.0,11800.0,12200,12550.0,5
3357,643160,-0.4016064,-50,20050901,12950.0,12400.0,12400,12600.0,5
3358,370657,-1.5810276,-200,20050831,12600.0,12150.0,12450,12600.0,5
3359,220100,0.3968253,50,20050830,12800.0,12300.0,12650,12800.0,2
3360,495536,1.6129032,200,20050829,12700.0,11800.0,12600,12150.0,2
3361,1236190,5.9829059,700,20050826,12650.0,11900.0,12400,11900.0,2
3362,351186,-0.8474576,-100,20050825,11950.0,11450.0,11700,11800.0,5
3363,563000,-2.0746887,-250,20050824,12100.0,11600.0,11800,12100.0,5
3364,604482,7.1111111,800,20050823,12100.0,11150.0,12050,11300.0,2
3365,112790,0.8968609,100,20050822,11550.0,11050.0,11250,11050.0,2
3366,238800,0.0,0,20050819,11400.0,10900.0,11150,11250.0,3
3367,264010,-5.5084745,-650,20050818,11800.0,10950.0,11150,11800.0,5
3368,85200,-0.8403361,-100,20050817,11800.0,11400.0,11800,11600.0,5
3369,95760,0.4219409,50,20050816,11950.0,11550.0,11900,11750.0,2
3370,305839,1.2820512,150,20050812,12100.0,11550.0,11850,11800.0,2
3371,514580,1.2987012,150,20050811,11900.0,11450.0,11700,11500.0,2
3372,475111,5.9633027,650,20050810,11600.0,10900.0,11550,10900.0,2
3373,115340,-0.9090909,-100,20050809,11000.0,10750.0,10900,10850.0,5
3374,133170,-2.6548672,-300,20050808,11300.0,10850.0,11000,10850.0,5
3375,181290,2.2624434,250,20050805,11300.0,10500.0,11300,10700.0,2
3376,127410,-1.7777777,-200,20050804,11250.0,10750.0,11050,11050.0,5
3377,188810,-3.8461538,-450,20050803,11900.0,11250.0,11250,11700.0,5
3378,490990,1.7391304,200,20050802,12100.0,11500.0,11700,11600.0,2
3379,216733,-0.8620689,-100,20050801,11800.0,11200.0,11500,11550.0,5
3380,553250,4.9773755,550,20050729,12000.0,11100.0,11600,11150.0,2
3381,205650,0.4545454,50,20050728,11100.0,10700.0,11050,11000.0,2
3382,161186,3.7735849,400,20050727,11000.0,10550.0,11000,10800.0,2
3383,262956,1.9230769,200,20050726,11200.0,10500.0,10600,10500.0,2
3384,455186,-4.1474654,-450,20050725,10800.0,10350.0,10400,10600.0,5
3385,131980,-2.2522522,-250,20050722,11000.0,10450.0,10850,10850.0,5
3386,219350,0.4524886,50,20050721,11350.0,10800.0,11100,11300.0,2
3387,251990,-5.5555555,-650,20050720,11950.0,11000.0,11050,11900.0,5
3388,354002,4.4642857,500,20050719,11700.0,11050.0,11700,11150.0,2
3389,178250,2.7522935,300,20050718,11200.0,10800.0,11200,11100.0,2
3390,145480,2.8301886,300,20050715,10900.0,10650.0,10900,10750.0,2
3391,170483,0.9523809,100,20050714,10700.0,10400.0,10600,10500.0,2
3392,233143,-2.7777777,-300,20050713,10900.0,10500.0,10500,10800.0,5
3393,312496,2.8571428,300,20050712,11050.0,10500.0,10800,10600.0,2
3394,228218,0.9615384,100,20050711,10600.0,10250.0,10500,10450.0,2
3395,218940,-0.9523809,-100,20050708,10550.0,10250.0,10400,10300.0,5
3396,319791,0.4784688,50,20050707,10600.0,10200.0,10500,10400.0,2
3397,424730,-4.56621,-500,20050706,10900.0,10250.0,10450,10850.0,5
3398,393477,-3.9473684,-450,20050705,11600.0,10800.0,10950,11600.0,5
3399,689100,1.3333333,150,20050704,11400.0,10850.0,11400,11300.0,2
3400,768158,5.1401869,550,20050701,11800.0,10800.0,11250,10800.0,2
3401,337541,0.0,0,20050630,11050.0,10550.0,10700,10800.0,3
3402,369815,-1.3824884,-150,20050629,11000.0,10500.0,10700,11000.0,5
3403,729635,4.326923,450,20050628,11050.0,10250.0,10850,10400.0,2
3404,532250,4.0,400,20050627,10400.0,9950.0,10400,10150.0,2
3405,373008,2.6694045,260,20050624,10200.0,9700.0,10000,9700.0,2
3406,169710,1.8828451,180,20050623,9800.0,9550.0,9740,9610.0,2
3407,311487,4.709748,430,20050622,9780.0,9200.0,9560,9200.0,2
3408,200682,1.4444444,130,20050621,9240.0,9000.0,9130,9020.0,2
3409,145840,0.3344481,30,20050620,9090.0,8880.0,9000,8880.0,2
3410,107298,-0.2224694,-20,20050617,9100.0,8970.0,8970,9030.0,5
3411,66590,0.1113585,10,20050616,9080.0,8930.0,8990,9050.0,2
3412,190043,0.4474272,40,20050615,9010.0,8810.0,8980,8920.0,2
3413,129072,-3.3513513,-310,20050614,9170.0,8900.0,8940,9010.0,5
3414,201660,-0.2157497,-20,20050613,9420.0,9200.0,9250,9230.0,5
3415,253523,-0.1077586,-10,20050610,9480.0,9250.0,9270,9280.0,5
3416,383468,-0.1076426,-10,20050609,9410.0,9210.0,9280,9250.0,5
3417,440622,1.198257,110,20050608,9500.0,9110.0,9290,9500.0,2
3418,559106,-0.1088139,-10,20050607,9390.0,9100.0,9180,9190.0,5
3419,617183,6.3657407,550,20050603,9400.0,8720.0,9190,8890.0,2
3420,325378,1.6470588,140,20050602,8900.0,8510.0,8640,8510.0,2
3421,403780,-0.8168028,-70,20050601,8580.0,8490.0,8500,8520.0,5
3422,353551,1.5402843,130,20050531,8600.0,8460.0,8570,8600.0,2
3423,256548,3.5582822,290,20050530,8500.0,8010.0,8440,8130.0,2
3424,409386,0.7416563,60,20050527,8200.0,8130.0,8150,8130.0,2
3425,295185,1.125,90,20050526,8130.0,7910.0,8090,7910.0,2
3426,424290,1.5228426,120,20050525,8150.0,7800.0,8000,7800.0,2
3427,135480,1.5463917,120,20050524,7910.0,7690.0,7880,7760.0,2
3428,162930,0.7792207,60,20050523,7840.0,7700.0,7760,7750.0,2
3429,502142,3.6339165,270,20050520,7830.0,7430.0,7700,7450.0,2
3430,457160,2.9085872,210,20050519,7470.0,7300.0,7430,7300.0,2
3431,227249,0.2777777,20,20050518,7300.0,7200.0,7220,7210.0,2
3432,433521,-1.9073569,-140,20050517,7450.0,7140.0,7200,7430.0,5
3433,202080,5.1575931,360,20050516,7340.0,7040.0,7340,7140.0,2
3434,413672,-1.6901408,-120,20050513,7080.0,6840.0,6980,7000.0,5
3435,262521,-2.60631,-190,20050512,7330.0,7010.0,7100,7290.0,5
3436,256531,-1.2195121,-90,20050511,7340.0,7210.0,7290,7260.0,5
3437,818645,-2.8947368,-220,20050510,7620.0,7360.0,7380,7610.0,5
3438,184755,-1.0416666,-80,20050509,7730.0,7600.0,7600,7700.0,5
3439,333907,0.6553079,50,20050506,7740.0,7630.0,7680,7740.0,2
3440,946730,-0.3916449,-30,20050504,7780.0,7550.0,7630,7630.0,5
3441,127689,-2.4203821,-190,20050503,7910.0,7660.0,7660,7850.0,5
3442,51801,-1.2578616,-100,20050502,7950.0,7780.0,7850,7890.0,5
3443,211512,0.6329113,50,20050429,7950.0,7580.0,7950,7810.0,2
3444,63930,-0.6289308,-50,20050428,7980.0,7860.0,7900,7900.0,5
3445,82451,-1.1194029,-90,20050427,8000.0,7820.0,7950,7990.0,5
3446,82560,0.5,40,20050426,8040.0,7880.0,8040,7950.0,2
3447,142651,-0.621118,-50,20050425,8090.0,7860.0,8000,7960.0,5
3448,91920,-1.7094017,-140,20050422,8300.0,8050.0,8050,8300.0,5
3449,256080,1.4869888,120,20050421,8190.0,7850.0,8190,7860.0,2
3450,161820,-0.1237623,-10,20050420,8080.0,7900.0,8070,8080.0,5
3451,237990,3.4571062,270,20050419,8080.0,7770.0,8080,7980.0,2
3452,258529,-3.5802469,-290,20050418,8070.0,7700.0,7810,8020.0,5
3453,241050,2.5316455,200,20050415,8100.0,7810.0,8100,7910.0,2
3454,265260,0.7653061,60,20050414,7940.0,7810.0,7900,7860.0,2
3455,202745,0.5128205,40,20050413,7900.0,7760.0,7840,7760.0,2
3456,170752,0.1283697,10,20050412,7850.0,7710.0,7800,7710.0,2
3457,244540,-0.3836317,-30,20050411,7890.0,7740.0,7790,7850.0,5
3458,559963,-3.5758323,-290,20050408,8170.0,7820.0,7820,8170.0,5
3459,693120,-3.4523809,-290,20050407,8580.0,8110.0,8110,8460.0,5
3460,564366,2.8151774,230,20050406,8400.0,8160.0,8400,8180.0,2
3461,520741,-0.6082725,-50,20050404,8230.0,8040.0,8170,8100.0,5
3462,581490,-0.9638554,-80,20050401,8310.0,8180.0,8220,8200.0,5
3463,647318,0.4842615,40,20050331,8350.0,8120.0,8300,8270.0,2
3464,557431,-2.4793388,-210,20050330,8290.0,8100.0,8260,8190.0,5
3465,393564,-2.7554535,-240,20050329,8690.0,8400.0,8470,8630.0,5
3466,231577,-2.1348314,-190,20050328,8990.0,8700.0,8710,8950.0,5
3467,156500,2.2988505,200,20050325,8900.0,8450.0,8900,8470.0,2
3468,547019,-1.805869,-160,20050324,8950.0,8130.0,8700,8800.0,5
3469,170110,-0.4494382,-40,20050323,8860.0,8680.0,8860,8740.0,5
3470,181740,0.0,0,20050322,8900.0,8640.0,8900,8720.0,3
3471,163830,1.1363636,100,20050321,8900.0,8520.0,8900,8710.0,2
